ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
256587_at,0.769562,5.75E-01,5.88E-01,-7.065811,3.42E-02,AT3G28780,hypothetical protein
265282_at,0.769623,5.75E-01,5.88E-01,-7.065892,2.35E-02,AT2G20380,F-box protein
261226_at,0.769694,5.75E-01,-5.88E-01,-7.06598,-2.71E-02,EXPA11,expansin-A11
250092_at,0.769694,5.75E-01,5.88E-01,-7.066016,2.22E-02,AT5G17360,hypothetical protein
261754_at,0.769694,5.75E-01,-5.88E-01,-7.066068,-2.92E-02,AMY2,alpha-amylase-like 2
247996_at,0.769694,5.75E-01,5.88E-01,-7.066082,4.49E-02,LLG1,LORELEI-LIKE-GPI-ANCHORED PROTEIN 1
248865_at,0.769694,5.76E-01,-5.88E-01,-7.066137,-4.92E-02,PYL1,abscisic acid receptor PYL1
250387_at,0.769694,5.76E-01,-5.88E-01,-7.066149,-2.35E-02,AT5G11290,hypothetical protein
255923_at,0.769749,5.76E-01,5.88E-01,-7.066224,5.28E-02,AT1G22180,Sec14p-like phosphatidylinositol transfer family protein
248811_at,0.76986,5.76E-01,-5.87E-01,-7.066422,-2.14E-02,AT5G47310,PPPDE putative thiol peptidase family protein
267225_at,0.76986,5.76E-01,-5.87E-01,-7.066438,-2.66E-02,AT2G44000,late embryogenesis abundant hydroxyproline-rich glycoprotein
247806_at,0.76986,5.76E-01,-5.87E-01,-7.06644,-2.55E-02,ATM3,ABC transporter of the mitochondrion 3
254285_at,0.76986,5.76E-01,-5.87E-01,-7.066443,-2.05E-02,AT4G22940,protein kinase family protein
253209_at,0.769887,5.76E-01,-5.87E-01,-7.066498,-2.89E-02,MRL1,pentatricopeptide repeat protein MRL1
247115_at,0.769911,5.76E-01,5.87E-01,-7.06655,5.87E-02,ZWI,kinesin-like calmodulin-binding protein ZWICHEL
258955_s_at,0.769911,5.76E-01,-5.87E-01,-7.066583,-2.07E-02,AT3G18530///AT3G01450,ARM repeat family protein-like protein///ARM repeat superfamily protein
267350_at,0.769993,5.76E-01,-5.87E-01,-7.06671,-2.14E-02,NRPD1B,nuclear RNA polymerase D1B
249083_at,0.769993,5.76E-01,5.87E-01,-7.066713,2.39E-02,PHB7,prohibitin 7
252315_at,0.77021,5.76E-01,-5.87E-01,-7.06691,-4.35E-02,CXE12,probable carboxylesterase 12
260147_at,0.770258,5.76E-01,-5.87E-01,-7.066979,-2.06E-02,AT1G52790,"oxidoreductase, 2OG-Fe(II) oxygenase family protein"
253530_at,0.770356,5.76E-01,-5.86E-01,-7.067087,-2.39E-02,AT4G31530,NAD(P)-binding Rossmann-fold superfamily protein
266522_at,0.770408,5.77E-01,-5.86E-01,-7.067186,-2.97E-02,UBC23,putative ubiquitin-conjugating enzyme E2 23
265970_at,0.770408,5.77E-01,5.86E-01,-7.067194,2.86E-02,AT2G11210,pseudo
252327_at,0.770912,5.77E-01,5.85E-01,-7.067712,3.87E-02,AT3G48740,bidirectional sugar transporter SWEET11
259566_at,0.770912,5.77E-01,5.85E-01,-7.067716,3.05E-02,AT1G20520,hypothetical protein
267560_at,0.770912,5.77E-01,-5.85E-01,-7.067869,-2.37E-02,CYP76C3,cytochrome P450 76C3
259390_at,0.770912,5.77E-01,5.85E-01,-7.067904,2.70E-02,AT1G06340,plant Tudor-like protein
245953_at,0.770912,5.77E-01,5.85E-01,-7.067911,3.31E-02,AT5G28520,mannose-binding lectin-like protein
248016_at,0.770912,5.77E-01,-5.85E-01,-7.067914,-1.97E-02,AT5G56380,FBD-associated F-box protein
265268_at,0.770912,5.77E-01,5.85E-01,-7.067915,2.74E-02,AT2G42960,putative receptor-like protein kinase
267219_at,0.770912,5.77E-01,5.85E-01,-7.067928,4.46E-02,AT2G02590,hypothetical protein
265029_at,0.770912,5.77E-01,-5.85E-01,-7.06796,-3.79E-02,ZFP7,zinc finger protein 7
248772_at,0.770912,5.77E-01,-5.85E-01,-7.067988,-3.88E-02,AT5G47800,phototropic-responsive NPH3 family protein
263876_at,0.770912,5.77E-01,-5.85E-01,-7.068034,-3.37E-02,RAB7A,RAB GTPase-like protein 7A
261102_at,0.770912,5.77E-01,-5.85E-01,-7.068051,-3.32E-02,AT1G62880,protein cornichon-3
250592_at,0.770912,5.77E-01,-5.85E-01,-7.06806,-2.74E-02,AT5G07740,actin binding protein
266590_at,0.770912,5.77E-01,-5.85E-01,-7.068076,-2.62E-02,BAG6,BCL-2-associated athanogene 6
246052_at,0.770912,5.77E-01,5.85E-01,-7.068079,2.60E-02,AT5G08305,pentatricopeptide repeat (PPR) family protein
262333_at,0.770937,5.78E-01,-5.85E-01,-7.068132,-1.97E-02,AT1G64020,Serine protease inhibitor (SERPIN) family protein
249798_at,0.770997,5.78E-01,5.85E-01,-7.06821,3.17E-02,AT5G23730,WD repeat-containing protein RUP2
259287_at,0.771184,5.78E-01,-5.84E-01,-7.068384,-2.94E-02,AT3G11490,rac GTPase activating protein
248374_at,0.771218,5.78E-01,5.84E-01,-7.068459,2.54E-02,AGL71,MADS-box transcription factor AGL71
256470_at,0.771218,5.78E-01,-5.84E-01,-7.068494,-1.89E-02,AT1G42570,pseudo
258964_at,0.771218,5.78E-01,5.84E-01,-7.06853,2.31E-02,AT3G10540,3-phosphoinositide-dependent protein kinase
255195_at,0.771218,5.78E-01,5.84E-01,-7.068575,2.11E-02,AT4G07420,pseudo
266085_at,0.771218,5.78E-01,-5.84E-01,-7.068611,-2.48E-02,AT2G37800,cysteine/histidine-rich C1 domain-containing protein
266274_at,0.771218,5.78E-01,-5.84E-01,-7.068634,-3.21E-02,HAI3,highly ABA-induced PP2C protein 3
259536_s_at,0.771218,5.78E-01,5.84E-01,-7.068666,3.26E-02,COAB///AT5G02080,phosphopantothenate--cysteine ligase 1///DNA / pantothenate metabolism flavoprotein
250543_at,0.771218,5.78E-01,5.84E-01,-7.068679,4.02E-02,NF-YB12,"nuclear factor Y, subunit B12"
264275_at,0.771318,5.78E-01,-5.84E-01,-7.068788,-2.73E-02,NAC024,NAC domain containing protein 24
267434_at,0.771558,5.78E-01,5.83E-01,-7.069011,7.33E-02,3BETAHSD/D2,3beta-hydroxysteroid-dehydrogenase/decarboxylase isoform 2
257129_at,0.771558,5.78E-01,-5.83E-01,-7.0691,-7.32E-02,CYP705A19,"cytochrome P450, family 705, subfamily A, polypeptide 19"
264295_at,0.771558,5.79E-01,-5.83E-01,-7.069192,-2.37E-02,AT1G78740,RNI-like superfamily protein
264962_at,0.771558,5.79E-01,-5.83E-01,-7.069201,-5.55E-02,PIN6,auxin efflux carrier protein PIN6
253069_at,0.771558,5.79E-01,5.83E-01,-7.069227,2.48E-02,HKL3,hexokinase-like 3
245819_at,0.771558,5.79E-01,5.83E-01,-7.069247,1.94E-02,CAL,transcription factor CAULIFLOWER
257751_at,0.771558,5.79E-01,-5.83E-01,-7.06926,-3.53E-02,MKS1,MAP kinase substrate 1
261762_at,0.771558,5.79E-01,5.83E-01,-7.069266,1.99E-02,ECB2,pentatricopeptide repeat-containing protein
263931_at,0.771558,5.79E-01,5.83E-01,-7.069271,8.36E-02,AT2G36220,hypothetical protein
261117_at,0.772012,5.79E-01,-5.82E-01,-7.069643,-2.81E-02,AUL1,auxin-like 1 protein
248522_at,0.772183,5.79E-01,-5.82E-01,-7.069804,-2.25E-02,AT5G50665///AT5G50565,hypothetical protein///hypothetical protein
259365_at,0.772186,5.79E-01,5.82E-01,-7.069845,3.21E-02,HRS1,protein HRS1
262614_at,0.772186,5.79E-01,-5.82E-01,-7.069874,-4.77E-02,GN,ARF guanine-nucleotide exchange factor GNOM
246257_at,0.7722,5.79E-01,-5.82E-01,-7.069918,-2.61E-02,ATU2AF65A,Splicing factor U2af large subunit A
257576_at,0.772332,5.79E-01,5.82E-01,-7.07005,2.70E-02,AT3G28280,hypothetical protein
256651_at,0.772342,5.79E-01,-5.82E-01,-7.070091,-2.32E-02,AT3G18840,pentatricopeptide repeat-containing protein
253265_at,0.77254,5.80E-01,-5.81E-01,-7.070302,-3.51E-02,AT4G34040,RING/U-box superfamily protein
251464_at,0.77254,5.80E-01,5.81E-01,-7.07031,4.10E-02,FTA,farnesyltransferase A
255421_at,0.77254,5.80E-01,5.81E-01,-7.070339,5.47E-02,AT4G03260,Outer arm dynein light chain 1 protein
258333_at,0.772589,5.80E-01,5.81E-01,-7.070409,4.22E-02,MFP1,MAR-binding filament-like protein 1
265748_at,0.77262,5.80E-01,-5.81E-01,-7.070466,-2.50E-02,AT2G10620,pseudo
261668_at,0.772657,5.80E-01,5.81E-01,-7.070527,5.17E-02,MAML-4,2-isopropylmalate synthase
264456_at,0.772674,5.80E-01,5.81E-01,-7.070581,2.59E-02,AT1G10390,nucleoporin autopeptidase
265992_at,0.772674,5.80E-01,-5.81E-01,-7.070627,-2.78E-02,AT2G24130,putative leucine-rich repeat receptor-like serine/threonine-protein kinase
266857_at,0.772674,5.80E-01,-5.81E-01,-7.07064,-5.14E-02,AT2G26900,sodium/pyruvate cotransporter BASS2
247578_at,0.772848,5.80E-01,-5.81E-01,-7.070803,-3.53E-02,AT5G61300,hypothetical protein
247117_at,0.772897,5.80E-01,5.80E-01,-7.070911,4.71E-02,CHY1,beta-hydroxyisobutyryl-CoA hydrolase 1
261699_at,0.772897,5.80E-01,5.80E-01,-7.070925,2.67E-02,AT1G32660,putative F-box protein
252154_at,0.772897,5.80E-01,-5.80E-01,-7.070941,-3.11E-02,AT3G50880,DNA glycosylase superfamily protein
258974_at,0.772897,5.80E-01,-5.80E-01,-7.070974,-1.90E-02,AT3G01890,Swi/Snf complex component SWP73-like protein
258228_at,0.772906,5.80E-01,5.80E-01,-7.071014,2.78E-02,AT3G27610,nucleotidylyl transferase domain-containing protein
250923_at,0.77291,5.80E-01,-5.80E-01,-7.071051,-4.37E-02,CDC25,dual specificity phosphatase Cdc25
253001_at,0.77296,5.81E-01,5.80E-01,-7.071126,2.41E-02,AT4G38490,hypothetical protein
245140_at,0.77296,5.81E-01,5.80E-01,-7.071155,2.36E-02,LBD18,LOB domain-containing protein 18
251257_at,0.77296,5.81E-01,5.80E-01,-7.071192,4.51E-02,ARFA1E,ADP-ribosylation factor A1E
249758_at,0.77296,5.81E-01,5.80E-01,-7.071237,3.08E-02,AT5G24350,hypothetical protein
248802_at,0.77296,5.81E-01,5.80E-01,-7.071256,6.38E-02,AT5G47435,putative formyltetrahydrofolate deformylase
251268_at,0.772974,5.81E-01,-5.80E-01,-7.071299,-2.56E-02,AT3G62350,hypothetical protein
254928_at,0.773015,5.81E-01,5.80E-01,-7.07138,2.87E-02,AT4G11410,Rossmann-fold NAD(P)-binding domain-containing protein
262451_at,0.773015,5.81E-01,5.80E-01,-7.071397,7.25E-02,SUB,receptor-like kinase STRUBBELIG
267105_at,0.773018,5.81E-01,5.79E-01,-7.071489,2.17E-02,AT2G14760,transcription factor bHLH84
255392_at,0.773018,5.81E-01,5.79E-01,-7.071489,2.16E-02,AT4G03680,pseudo
249020_at,0.773018,5.81E-01,-5.79E-01,-7.071499,-2.87E-02,CHR4,chromatin remodeling 4 protein
245604_at,0.773346,5.81E-01,-5.79E-01,-7.071776,-3.59E-02,AT4G14290,alpha/beta-hydrolase family protein
261687_at,0.773574,5.81E-01,-5.79E-01,-7.071979,-2.54E-02,AT1G47280,hypothetical protein
264829_at,0.773874,5.82E-01,-5.78E-01,-7.072235,-2.42E-02,NAC006,NAC domain-containing protein 6
255048_at,0.774104,5.82E-01,5.78E-01,-7.072487,2.20E-02,GASA3,gibberellin-regulated protein 3
251697_at,0.774104,5.82E-01,5.78E-01,-7.072492,2.43E-02,AT3G56600,phosphatidylinositol 4-kinase gamma 8
258841_at,0.774104,5.82E-01,-5.78E-01,-7.072505,-3.15E-02,AT3G04660,F-box and associated interaction domains-containing protein
263722_at,0.774212,5.82E-01,5.77E-01,-7.072739,2.77E-02,GONST1,GDP-mannose transporter GONST1
245268_at,0.774212,5.82E-01,5.77E-01,-7.072748,4.55E-02,PRMT7,protein arginine N-methyltransferase 7
260212_at,0.774212,5.82E-01,-5.77E-01,-7.072758,-3.13E-02,AT1G74480,RWP-RK domain-containing protein
263302_at,0.774212,5.82E-01,5.77E-01,-7.0728,4.07E-02,AT2G15190,pseudo
253200_at,0.774212,5.82E-01,5.77E-01,-7.07281,3.44E-02,VHA-C3///AVA-P1///AT2G16510,"vacuolar-type H(+)-ATPase C3///vacuolar H+-pumping ATPase C1///ATPase, F0/V0 complex, subunit C protein"
257979_at,0.774212,5.82E-01,-5.77E-01,-7.072815,-2.08E-02,AT3G20730,pentatricopeptide repeat-containing protein
258106_at,0.774212,5.82E-01,-5.77E-01,-7.072851,-3.30E-02,RNR2A,ribonucleoside-diphosphate reductase small chain A
259561_at,0.774212,5.82E-01,-5.77E-01,-7.072913,-4.98E-02,WAK1,wall-associated receptor kinase 1
262173_at,0.774212,5.82E-01,-5.77E-01,-7.072918,-4.17E-02,ALDH10A8,aldehyde dehydrogenase 10A8
245818_at,0.774212,5.82E-01,-5.77E-01,-7.07292,-3.95E-02,AT1G26100,probable transmembrane ascorbate ferric reductase 4
263696_at,0.774305,5.82E-01,-5.77E-01,-7.073021,-7.36E-02,AK-HSDH I,bifunctional aspartokinase/homoserine dehydrogenase 1
248096_at,0.774489,5.83E-01,-5.77E-01,-7.073191,-3.22E-02,ATPXG2,peroxygenase 2
263279_x_at,0.774633,5.83E-01,5.77E-01,-7.073334,1.93E-02,AT2G14130,pseudo
245732_at,0.774633,5.83E-01,5.76E-01,-7.073364,2.74E-02,AT1G73440,calmodulin-related protein
266487_at,0.774798,5.83E-01,5.76E-01,-7.073519,2.28E-02,AT2G47660,hypothetical protein
246048_at,0.774809,5.83E-01,-5.76E-01,-7.07356,-2.89E-02,AT5G28880,pseudo
257613_at,0.774922,5.83E-01,5.76E-01,-7.073682,2.79E-02,AT3G26610,putative polygalacturonase / pectinase
256946_at,0.774922,5.83E-01,5.76E-01,-7.073711,3.42E-02,HAF2,transcription initiation factor TFIID subunit 1-B
255920_at,0.77503,5.83E-01,-5.76E-01,-7.073824,-3.08E-02,AT5G28590,DNA-binding family protein
265232_s_at,0.775105,5.83E-01,5.76E-01,-7.073912,4.86E-02,AT2G07715///rpl2,60S ribosomal protein L2-like protein///ribosomal protein L2
266360_at,0.775196,5.83E-01,-5.75E-01,-7.074017,-2.28E-02,FRS2,FAR1-related protein
267302_at,0.775196,5.83E-01,5.75E-01,-7.074046,3.94E-02,AT2G30105,hypothetical protein
253439_at,0.775219,5.84E-01,5.75E-01,-7.074126,2.50E-02,YUC1,flavin-containing monooxygenase YUCCA1
258226_at,0.775219,5.84E-01,-5.75E-01,-7.074129,-4.27E-02,PLDALPHA1,phospholipase D alpha 1
254014_at,0.775255,5.84E-01,5.75E-01,-7.074189,3.09E-02,AT4G26120,regulatory protein NPR2
261063_at,0.775354,5.84E-01,-5.75E-01,-7.074295,-1.85E-02,AT1G07520,GRAS family transcription factor
258134_at,0.775356,5.84E-01,5.75E-01,-7.074362,4.37E-02,AT3G24530,AAA-type ATPase family protein / ankyrin repeat family protein
263300_at,0.775356,5.84E-01,-5.75E-01,-7.074363,-2.28E-02,,
267458_at,0.775584,5.84E-01,5.74E-01,-7.074625,1.95E-02,MLO5,MLO-like protein 5
261981_at,0.775584,5.84E-01,-5.74E-01,-7.074655,-2.17E-02,AT1G33811,GDSL esterase/lipase
246828_at,0.775584,5.84E-01,5.74E-01,-7.074665,2.25E-02,AT5G26350,pseudo
265146_at,0.775584,5.84E-01,-5.74E-01,-7.074682,-4.06E-02,AT1G51210,UDP-Glycosyltransferase superfamily protein
245887_at,0.775584,5.84E-01,5.74E-01,-7.074697,4.27E-02,AT5G09390,CD2 antigen cytoplasmic tail-binding protein 2
249648_at,0.775606,5.84E-01,-5.74E-01,-7.074746,-2.71E-02,AT5G37050,hypothetical protein
261128_at,0.775633,5.84E-01,5.74E-01,-7.074799,2.06E-02,UBP2,ubiquitin-specific protease 2
262669_at,0.775946,5.85E-01,5.74E-01,-7.075063,3.12E-02,AT1G62850,Class I peptide chain release factor
258969_at,0.776003,5.85E-01,5.74E-01,-7.075143,2.62E-02,AT3G10680,heat shock-related protein
248214_at,0.776003,5.85E-01,-5.74E-01,-7.075171,-2.19E-02,AT5G53670,hypothetical protein
265298_s_at,0.77609,5.85E-01,5.73E-01,-7.075271,1.95E-02,AT2G13930,pseudo
245511_at,0.77609,5.85E-01,-5.73E-01,-7.075327,-2.94E-02,AT4G15755,calcium-dependent lipid-binding domain-containing protein
257530_at,0.77609,5.85E-01,-5.73E-01,-7.075335,-3.24E-02,AT3G03040,F-box protein
251825_at,0.776159,5.85E-01,5.73E-01,-7.075419,2.07E-02,AT3G55100,ABC transporter G family member 17
252802_at,0.776215,5.85E-01,5.73E-01,-7.075492,3.01E-02,AT3G42350,pseudo
246460_at,0.776251,5.85E-01,-5.73E-01,-7.07556,-2.88E-02,CSLD2,cellulose synthase-like protein D2
249665_at,0.776251,5.85E-01,5.73E-01,-7.075586,2.45E-02,AT5G35830,ankyrin repeat-containing protein
265092_at,0.776441,5.85E-01,5.73E-01,-7.075758,4.84E-02,AT1G03910,hypothetical protein
256545_at,0.77649,5.85E-01,-5.73E-01,-7.075835,-3.07E-02,AT3G14800,pseudo
258780_at,0.77649,5.85E-01,5.72E-01,-7.075862,4.35E-02,UBP13,ubiquitin carboxyl-terminal hydrolase 13
267216_at,0.77649,5.85E-01,-5.72E-01,-7.075917,-2.30E-02,AT2G02620,cysteine/histidine-rich C1 domain-containing protein
246213_at,0.77649,5.85E-01,5.72E-01,-7.075926,5.67E-02,LCB1,serine palmitoyltransferase
263905_at,0.776567,5.86E-01,-5.72E-01,-7.076079,-2.05E-02,cwINV4,"beta-fructofuranosidase, insoluble isoenzyme CWINV4"
261430_at,0.776567,5.86E-01,-5.72E-01,-7.076095,-2.72E-02,AT1G18830,transport protein SEC31-like protein SEC31B
244965_at,0.776567,5.86E-01,5.72E-01,-7.076106,2.43E-01,petL,ORF31
252096_at,0.776567,5.86E-01,5.72E-01,-7.076115,2.42E-02,AT3G51180,zinc finger CCCH domain-containing protein 45
245648_at,0.776798,5.86E-01,-5.72E-01,-7.076327,-2.59E-02,AT1G24938,pseudo
248984_at,0.776798,5.86E-01,5.72E-01,-7.076351,2.95E-02,NRPC2,DNA-directed RNA polymerase RPC2
259066_at,0.776892,5.86E-01,-5.72E-01,-7.076452,-2.66E-02,AT3G07530,hypothetical protein
249681_s_at,0.776927,5.86E-01,5.71E-01,-7.076541,2.04E-02,AT5G36070,pseudo
256194_at,0.776927,5.86E-01,5.71E-01,-7.076545,2.28E-02,AT1G36810,pseudo
266195_at,0.777049,5.86E-01,-5.71E-01,-7.076667,-2.75E-02,AT2G39100,C3HC4 type zinc finger domain protein
260119_at,0.777081,5.86E-01,-5.71E-01,-7.076724,-3.00E-02,AT1G33930,P-loop containing nucleoside triphosphate hydrolases superfamily protein
265422_at,0.777088,5.86E-01,5.71E-01,-7.076761,2.17E-02,NDB4,NAD(P)H dehydrogenase B4
265833_at,0.77712,5.86E-01,5.71E-01,-7.076818,2.86E-02,AT2G14420,pseudo
265063_at,0.777333,5.87E-01,5.71E-01,-7.077007,3.13E-02,AT1G61500,G-type lectin S-receptor-like serine/threonine-protein kinase
245272_at,0.777392,5.87E-01,-5.70E-01,-7.077109,-3.51E-02,AT4G17250,hypothetical protein
260853_at,0.777392,5.87E-01,-5.70E-01,-7.077116,-1.92E-02,AT1G21950,hypothetical protein
252128_at,0.777457,5.87E-01,-5.70E-01,-7.077231,-2.55E-02,MNP,GATA transcription factor 18
250780_at,0.777457,5.87E-01,-5.70E-01,-7.077259,-2.55E-02,EXPA2,expansin A2
259491_at,0.777457,5.87E-01,5.70E-01,-7.077314,2.94E-02,LHCB6,light harvesting complex photosystem II subunit 6
259351_at,0.777457,5.87E-01,-5.70E-01,-7.077319,-2.86E-02,AT3G05150,sugar transporter ERD6-like 8
267110_at,0.777457,5.87E-01,5.70E-01,-7.077337,2.16E-02,AT2G14800,hypothetical protein
267047_at,0.777457,5.87E-01,-5.70E-01,-7.077362,-3.09E-02,AT2G34370,pentatricopeptide repeat-containing protein
248065_at,0.777574,5.87E-01,5.70E-01,-7.07748,3.42E-02,AT5G55580,mitochondrial transcription termination factor family protein
248804_at,0.777867,5.87E-01,5.69E-01,-7.077727,2.24E-02,AT5G47470,nodulin MtN21-like transporter family protein
249861_at,0.777964,5.87E-01,5.69E-01,-7.077839,4.94E-02,AT5G22875,hypothetical protein
260459_at,0.777964,5.87E-01,-5.69E-01,-7.077894,-2.01E-02,AT1G68240,transcription factor bHLH109
255101_at,0.777964,5.87E-01,5.69E-01,-7.077927,2.73E-02,AT4G08670,bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin-like protein
246010_at,0.777964,5.88E-01,-5.69E-01,-7.077957,-2.30E-02,AT5G08440,hypothetical protein
254405_at,0.777964,5.88E-01,5.69E-01,-7.077992,5.45E-02,PUB8,U-box domain-containing protein 8
251510_at,0.777964,5.88E-01,5.69E-01,-7.077999,2.13E-02,AT3G59170,putative F-box/LRR-repeat protein
262011_at,0.777964,5.88E-01,5.69E-01,-7.078028,2.67E-02,AT1G35614,hypothetical protein
247178_at,0.778164,5.88E-01,-5.69E-01,-7.078243,-2.37E-02,AT5G65205,Rossmann-fold NAD(P)-binding domain-containing protein
255256_at,0.778164,5.88E-01,5.69E-01,-7.078323,2.10E-02,AT4G05080,F-box/kelch-repeat protein
251077_at,0.778164,5.88E-01,5.68E-01,-7.078327,3.10E-02,AT5G01980,RING/U-box domain-containing protein
256703_at,0.778164,5.88E-01,5.68E-01,-7.078338,1.87E-02,AGL79,protein agamous-like 79
251129_at,0.778164,5.88E-01,-5.68E-01,-7.078339,-1.92E-02,AT5G01150,hypothetical protein
257494_at,0.77832,5.88E-01,-5.68E-01,-7.078488,-2.83E-02,AT1G32375,putative FBD-associated F-box protein
246647_at,0.77832,5.88E-01,-5.68E-01,-7.078518,-2.53E-02,AT5G35130,pseudo
263090_at,0.778345,5.88E-01,-5.68E-01,-7.078569,-2.52E-02,AT2G16190,hypothetical protein
253127_at,0.778756,5.89E-01,-5.67E-01,-7.078972,-2.83E-02,bHLH11,transcription factor bHLH11
248874_at,0.778756,5.89E-01,5.67E-01,-7.078974,2.00E-02,AT5G46460,pentatricopeptide repeat-containing protein
252873_at,0.778756,5.89E-01,-5.67E-01,-7.078985,-2.40E-02,AT4G40020,Myosin heavy chain-related protein
256997_at,0.778756,5.89E-01,-5.67E-01,-7.079,-5.59E-02,AT3G14067,Subtilase family protein
264557_at,0.778762,5.89E-01,-5.67E-01,-7.079043,-3.27E-02,AT1G09550,pectinacetylesterase family protein
252767_at,0.778762,5.89E-01,-5.67E-01,-7.079069,-2.28E-02,AT3G42830,RING-box protein 1
247022_at,0.778848,5.89E-01,-5.67E-01,-7.079165,-2.91E-02,AT5G67050,alpha/beta-Hydrolases superfamily protein
263603_at,0.779075,5.89E-01,-5.67E-01,-7.079363,-2.77E-02,AT2G16340,hypothetical protein
264297_at,0.779302,5.89E-01,-5.67E-01,-7.07956,-2.43E-02,TBL42,trichome birefringence-like 42
260299_at,0.779437,5.89E-01,-5.66E-01,-7.079705,-2.78E-02,GA3OX4,gibberellin 3-beta-dioxygenase 4
245968_at,0.779437,5.89E-01,5.66E-01,-7.079724,5.74E-02,AT5G19810,Proline-rich extensin-like family protein
257635_at,0.779593,5.89E-01,-5.66E-01,-7.07987,-3.24E-02,CYP71B4,cytochrome P450 71B4
250136_at,0.779611,5.90E-01,-5.66E-01,-7.079915,-3.77E-02,DRM1,DNA (cytosine-5)-methyltransferase DRM1
248837_at,0.779669,5.90E-01,-5.66E-01,-7.079994,-2.39E-02,AT5G47260,putative disease resistance protein
255129_at,0.779669,5.90E-01,5.66E-01,-7.080097,2.53E-02,AT4G08290,nodulin MtN21 /EamA-like transporter family protein
263388_at,0.779669,5.90E-01,-5.66E-01,-7.080101,-2.22E-02,AT2G11690,pseudo
265663_at,0.779669,5.90E-01,5.66E-01,-7.080116,2.56E-02,AT2G24290,hypothetical protein
264065_at,0.779669,5.90E-01,-5.66E-01,-7.080122,-7.01E-02,AT2G27900,hypothetical protein
249346_at,0.779686,5.90E-01,5.66E-01,-7.080167,8.62E-02,LHT1,Lysine histidine transporter 1
255368_at,0.779789,5.90E-01,5.65E-01,-7.080274,2.34E-02,AT4G04070,pseudo
254205_at,0.780006,5.90E-01,5.65E-01,-7.080464,2.36E-02,AT4G24170,ATP binding microtubule motor family protein
245955_at,0.780185,5.90E-01,5.65E-01,-7.080646,2.14E-02,BGLU24,beta glucosidase 24
253400_at,0.780185,5.90E-01,-5.65E-01,-7.080659,-2.81E-02,AT4G32860,hypothetical protein
249756_at,0.780255,5.90E-01,-5.65E-01,-7.080742,-2.10E-02,AT5G24313,hypothetical protein
267407_at,0.780295,5.90E-01,-5.64E-01,-7.080804,-1.88E-02,MEE27,protein MATERNAL EFFECT EMBRYO ARREST 27
267259_at,0.780316,5.91E-01,-5.64E-01,-7.080852,-4.18E-02,AT2G23090,hypothetical protein
265878_at,0.780419,5.91E-01,5.64E-01,-7.081006,2.30E-02,ZFP11,zinc finger protein 11
253802_at,0.780419,5.91E-01,5.64E-01,-7.081007,4.18E-02,AT4G28180,hypothetical protein
251002_at,0.780419,5.91E-01,5.64E-01,-7.081039,2.56E-02,AT5G02680,hypothetical protein
257100_at,0.780419,5.91E-01,5.64E-01,-7.081057,2.24E-02,RLP41,receptor like protein 41
260461_at,0.780523,5.91E-01,5.64E-01,-7.081165,3.18E-02,AT1G10980,Lung seven transmembrane receptor family protein
252907_at,0.780644,5.91E-01,-5.64E-01,-7.081292,-2.46E-02,GGT2,gamma-glutamyl transpeptidase 2
256850_at,0.780644,5.91E-01,5.64E-01,-7.081399,1.81E-02,,
264644_at,0.780644,5.91E-01,5.64E-01,-7.081404,3.10E-02,CAX11,cation/calcium exchanger 5
249701_at,0.780644,5.91E-01,-5.63E-01,-7.081419,-4.57E-02,AT5G35460,hypothetical protein
267009_at,0.780644,5.91E-01,-5.63E-01,-7.081424,-4.90E-02,AT2G39260,regulator of nonsense transcripts UPF2
250666_at,0.780644,5.91E-01,-5.63E-01,-7.081448,-4.53E-02,WRKY26,WRKY DNA-binding protein 26
263166_at,0.780769,5.91E-01,5.63E-01,-7.081571,1.88E-02,AT1G03050,putative clathrin assembly protein
262994_at,0.780804,5.91E-01,5.63E-01,-7.081695,2.28E-02,AT1G54420,hypothetical protein
247419_at,0.780804,5.91E-01,-5.63E-01,-7.081715,-3.93E-02,AT5G63080,HR demethylase JMJ20
267473_at,0.780804,5.91E-01,5.63E-01,-7.081734,1.96E-02,AT2G02750,pentatricopeptide repeat-containing protein
259650_at,0.780804,5.91E-01,-5.63E-01,-7.081742,-2.43E-02,AT1G55290,feruloyl CoA ortho-hydroxylase 2
250910_at,0.780804,5.91E-01,-5.63E-01,-7.081759,-2.84E-02,HSFA3,heat shock transcription factor A3
255927_at,0.780887,5.92E-01,-5.63E-01,-7.081888,-3.55E-02,AT1G12630,dehydration-responsive element-binding protein A-4
265136_at,0.780887,5.92E-01,5.63E-01,-7.0819,2.18E-02,AT1G51270,vesicle-associated protein 1-4
264323_at,0.780887,5.92E-01,-5.63E-01,-7.081917,-2.92E-02,YUC9,flavin-containing monooxygenase YUCCA9
266030_x_at,0.780907,5.92E-01,-5.63E-01,-7.08198,-2.21E-02,AT2G05870,pseudo
254149_at,0.780907,5.92E-01,-5.63E-01,-7.081997,-2.08E-02,AT4G24300,"peptidase C50, separase"
256893_x_at,0.781132,5.92E-01,5.62E-01,-7.082192,2.24E-02,AT3G30660,pseudo
